product_id,product_title,rating,total_reviews,price,top_reviews
itm16f231540f615,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey",5.0,"21,09,185 Ratings","₹7,890","User reviews sorted by || 5.0 • Just wow! Review for: Capacity 8.5 kg • Color Grey, Black • Connectivity Non-WiFi • Star Rating 5 Nice product and good experience Mohammadali  Goundi , Bagalkot Helpful for 859 262 Verified Purchase · Apr, 2022 || 4.0 • Pretty good Review for: Capacity 7.5 kg • Color Black, Grey • Connectivity Non-WiFi • Star Rating 5 I am writing this review after usage of 6 months...just go for it if you are searching for best one with reasonable price... ashish yaddanapudi , Pali Helpful for 124 37 Verified Purchase · May, 2023 || 5.0 • Simply awesome Review for: Capacity 8 kg • Color White, Black • Connectivity Non-WiFi • Star Rating 5 Nice product, value of money, thank you flipkart team Salma  Sheikh , Rajgurunagar Khed Helpful for 450 132 Verified Purchase · Mar, 2022 || 5.0 • Mind-blowing purchase Review for: Capacity 8.5 kg • Color Grey, Black • Connectivity Non-WiFi • Star Rating 5 Easy to use,cleaning of clothes to good. Realme representative explained things in easy way,on the day of delivery itself. Size of product is also good. Durability is good too,as product is of hard pl... more Raj Kishor , Mumbai Helpful for 625 189 Verified Purchase · Aug, 2022"
itm586f67483be27,BOSCH 7 kg Fully Automatic Front Load Washing Machine with In-built Heater White,4.0,"316,125 Ratings","₹26,990","User reviews sorted by || 4.0 • Good choice Review for: Capacity 8 Kg • Color Titanium • Connectivity Non-WiFi • Star Rating 5 Defective exchange policy. They make exchange look attractive and at delivery time undervalue the exchange rate to put you under duress to accept a lesser price. Not transparent. Otherwise the Bosch m... more George Irimpan , Angamaly Helpful for 177 52 Verified Purchase · Feb, 2024 || 5.0 • Worth every penny Review for: Capacity 8 kg • Color Black Grey • Connectivity Non-WiFi • Star Rating 5 Make sure to have proper electric point at the place which is 15 A and more Water pressure should be good as low pressure increases the time of wash Variety of wash programmes to choose from. Lovely ... more Likhith R , Bangalore Helpful for 28 7 Verified Purchase · Sep, 2024 || 5.0 • Worth every penny Review for: Capacity 9 kg • Color White • Connectivity Non-WiFi • Star Rating 5 The product is great. It was delivered locally without any damage and checked as it was open box delivery. I was not sure about which model series will be delivered but it is Series 8 (2024 model) wit... more Saurabh Sahare , Nagpur Helpful for 25 6 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Dark Grey • Connectivity Non-WiFi • Star Rating 5 Excellent product MAHESH MAHI , Chittoor District Helpful for 77 32 Verified Purchase · Jun, 2024"
itm3571b889e40e7,"LG 7 kg 5 Star, Allergen free with Steam, Inverter Direct Drive - Less vibration, less noise, 6 Motion...",5.0,"418,699 Ratings","₹26,990","User reviews sorted by || 5.0 • Just wow! Review for: Capacity 9 kg • Color Middle Black • Connectivity WiFi Enabled • Star Rating 5 Been using machine for 2 weeks now, great wash quality and drying. Washed some big blankets effortlessly. Direct drive does help reducing noise, but it's not silent at all. Wifi option is useful, but ... more Flipkart Customer , Nashik District Helpful for 31 5 Verified Purchase · Dec, 2024 || 5.0 • Great product Review for: Capacity 9 kg • Color Middle Black • Connectivity WiFi Enabled • Star Rating 5 My home appliances 55 inch Lg tv,Lg refrigerator,Lg 9kgs waching mechine, we have best experience with Lg company appliances 😍😍😍😍😍 THUMMUTI RAMU , Kurnool District Helpful for 46 10 Verified Purchase · Feb, 2025 || 4.0 • Good choice Review for: Capacity 8 kg • Color Middle Black • Connectivity Non-WiFi • Star Rating 5 There is no wifi in this model. Only the AI function is there. Washing is good. Can definitely go for this. The biggest feature or pro is that there is no vibration in the model,very smooth washing. ... more Kapil Kumar M , Jabalpur Helpful for 66 21 Verified Purchase · Dec, 2024 || 5.0 • Super! Review for: Capacity 9 kg • Color Middle Black • Connectivity Non-WiFi • Star Rating 5 Excellent Beautiful, Not only is this device making my home beautifully enhanced, but it's also remarkably nice and a true value for the money. Thank you so much. Jayanta Das , Guwahati Helpful for 61 18 Verified Purchase · May, 2025"
itmf9fc49637c182,Trending Day & Date Series Stainless Steel Green dial w...,4.0,,₹267,"User reviews sorted by || 4.0 • Worth the money Review for: Dial Color Green • Strap Color Silver Lowest and premium look watch this SURESH KANNAN , Tenkasi Helpful for 7 Verified Purchase · 10 months ago || 5.0 • Simply awesome Review for: Dial Color Blue 01 • Strap Color Silver Nice watch, I like it very much. It is truly value for money. Thank you, Flipkart. Prashanth Sudigali , Hyderabad Helpful for 5 Verified Purchase · 7 months ago || 5.0 • Classy product Review for: Dial Color White • Strap Color SILVER Good product 👍 Asif Alam , Kishanganj Helpful for 7 2 Verified Purchase · Jul, 2025 || 4.0 • Good quality product Review for: Dial Color Green • Strap Color SILVER Product is great I looks good and premium and fit the look perfectly I love it Atharv Vishnoi , Jaspur Helpful for 1 Verified Purchase · 2 months ago"
itm7ea423ee3cc46,Analog Watch  - For Men PZ-2001 Trendy Silicone Strap,3.0,,₹131,"User reviews sorted by || 3.0 • Decent product Review for: Dial Color Black • Strap Color Dark Grey Nice... Not expected for this value Nitin Yadav , Nowgong Helpful for 56 6 Verified Purchase · Jul, 2025 || 5.0 • Fabulous! Review for: Dial Color Black • Strap Color Black Watch is  good 👍 Mahananda Ds , Dibrugarh Helpful for 12 Verified Purchase · Jul, 2025 || 5.0 • Brilliant Review for: Dial Color Black • Strap Color Black Nice wach vijendra bhoir , Bhiwandi Helpful for 7 1 Verified Purchase · 10 months ago || 4.0 • Worth the money Review for: Dial Color Black • Strap Color Black1 Product is very good but battery 🪫 ded for 2 days Rohit Sharma , Jehanabad District Helpful for 5 1 Verified Purchase · 7 months ago"
itmb5a44076a989d,Black Minimalist Watch with Arabic Numerals Modern Wris...,4.0,,₹205,"User reviews sorted by || 4.0 • Delightful Review for: Dial Color Black • Strap Color Black Good for low budget. Haris Islam , Barpeta Helpful for 30 4 Verified Purchase · 5 months ago || 5.0 • Terrific Review for: Dial Color Black • Strap Color Black Awesome product Flipkart Customer , Morbi Helpful for 10 1 Verified Purchase · 6 months ago || 5.0 • Simply awesome Review for: Dial Color Black • Strap Color Black Design and Features are very good👍👍 Aman Kumar Helpful for 4 Verified Purchase · 4 months ago || 3.0 • Decent product Review for: Dial Color Black • Strap Color Black Very nice product Mr Shadik  Alam , Godda Helpful for 3 Verified Purchase · 3 months ago"
itma6d4865c216f9,"Trendy Chronograph Watch with Stainless Steel Case, Bla...",,,₹315,User reviews sorted by
itm3e08d47ece9e9,Trending Silver Mens Watch-Watches & Branded Quartz and...,,,₹265,User reviews sorted by
itm6b805cee48041,Elegant Dual Tone Series HMTS Quartz Analog Watch  - Fo...,5.0,,₹262,"User reviews sorted by || 5.0 • Super! Review for: Dial Color Black • Strap Color Multi Color Looks good but don't know how long time it would last. Arijit Sharma , Kolkata Helpful for 44 24 Verified Purchase · Jun, 2024 || 5.0 • Terrific purchase Review for: Dial Color Black • Strap Color Multi Color All over best product in this price manish  dave , Rajkot Helpful for 1 Verified Purchase · Apr, 2025 || 5.0 • Super! Review for: Dial Color Black • Strap Color Multi Color Looking good 😊 Flipkart Customer , Pedatadepalli Helpful for 1 Verified Purchase · Feb, 2025 || 4.0 • Decent product Review for: Dial Color Black • Strap Color Multi Color Nice Ajmer  Ali , Muzaffarpur Helpful for 1 1 Verified Purchase · Jul, 2024"
itm2729ff4e53755,Men's Luxury Octagonal Brown Dial Anallog Watch with Du...,,,₹197,User reviews sorted by
itmc3e0dde00a18d,Men Black Dial Analog Watch | Silicone Strap | Quartz M...,5.0,,₹150,"5.0 • Simply awesome Review for: Dial Color Black • Strap Color Light Grey Very good. Prasenjit Hazra , Hugli District Helpful for 10 1 Verified Purchase · 2 months ago || 5.0 • Highly recommended Review for: Dial Color Black • Strap Color Dark Grey A very beautiful product.value for money. It looks stylish and magnificent. Thanks for flipkart 👍 Flipkart Customer , Cuddalore Helpful Verified Purchase · 5 days ago || 5.0 • Mind-blowing purchase Review for: Dial Color Black • Strap Color Dark Grey Nice watch Surendra Mahobiyaji , Jabalpur Helpful Verified Purchase · 1 day ago || 1.0 • Utterly Disappointed Review for: Dial Color Black1 • Strap Color Black1 Low quality Basheer  ck , Malappuram Helpful Verified Purchase · 5 days ago || 2.0 • Expected a better product Review for: Dial Color Black • Strap Color Black1 Not showing current time SAURAV KUMAR , Ranchi Helpful for 1 1 Verified Purchase · 12 days ago"
itm215ff47738f05,Silver Stainless Steel Chain Watches for Boy Pack Of 3 ...,1.0,,₹307,"User reviews sorted by || 1.0 • Useless product Review for: Dial Color White, Blue, Black • Strap Color Silver &quot;Don't buy this just because it's cheap. I found it to be of poor quality. It's not even worth using&mdash;it breaks almost immediately. It's better to spend a little more and buy a higher-qualit... more Raaj Chaudhary , Katihar District Helpful Verified Purchase · 25 days ago"
itme0686ca4a7291,Analog Watch  - For Men Ram 5 Dial And New Pvc Black St...,5.0,,₹171,"User reviews sorted by || 5.0 • Highly recommended Review for: Dial Color black2 • Strap Color Black This watch is very beautiful, just as I had seen it, the colour is also extremely beautiful, the photo of Ganesh ji is also very amazing, thank you Flipkart, love you and all your products Kirtan Lalit , Tonk Khurd Helpful for 18 2 Verified Purchase · Feb, 2025 || 5.0 • Classy product Review for: Dial Color Black 5 • Strap Color Black This watch is good and very affordable and velyu of money it's just a to good Princy rabari , Vadodara District Helpful for 9 2 Verified Purchase · Jun, 2025 || 5.0 • Worth every penny Review for: Dial Color Black 5 • Strap Color Black Good product i received this to fast buy now👍 Renu Seheriya , Baran District Helpful for 7 2 Verified Purchase · 11 months ago || 4.0 • Really Nice Review for: Dial Color Black 5 • Strap Color Black Gud product Aakriti Gupta , Gaya District Helpful for 2 Verified Purchase · Aug, 2025"
itm28c01bc301ea9,Silver Dial Stainless Steel Analog Watch  - For Men TW0...,4.0,,₹629,"User reviews sorted by || 4.0 • Good quality product Review for: Dial Color Silver, Black • Strap Color Silver Value for many product Superrrrr. Chetan  Banda , Solapur Helpful for 386 100 Verified Purchase · Jan, 2021 || 4.0 • Very Good Review for: Dial Color Silver, Black • Strap Color Silver Top Brand and Great Quality of Steel Design & Looking wise Superb Watch. M PRITHIVIRAJ  MPR , Chennai Helpful for 640 175 Verified Purchase · Oct, 2020 || 5.0 • Terrific purchase Review for: Dial Color Silver, Black • Strap Color Silver Brilliant. Bipin Kumar , Jamnagar Helpful for 120 26 Verified Purchase · Dec, 2020 || 5.0 • Terrific purchase Review for: Dial Color Silver, Black • Strap Color Silver Nice watch i am very happy very good quality original product amazing loved it thank you timex and flipkart Golu Gupta , Rura Helpful for 118 26 Verified Purchase · Jul, 2021"
itm9d0aece715efd,Minimalist Slim Series | Smart Strap | Smart Clip | Sof...,4.0,,₹259,"User reviews sorted by || 4.0 • Delightful Review for: Dial Color Black • Strap Color Black Good Flipkart Customer , Chakand Helpful for 76 21 Verified Purchase · Jun, 2024 || 5.0 • Worth every penny Review for: Dial Color Black • Strap Color Black Looks amazing👌formal look... Poonam  Singh , Arrah Helpful for 16 1 Verified Purchase · Jun, 2024 || 5.0 • Mind-blowing purchase Review for: Dial Color Black • Strap Color Black Very nice product Sugandh Raj , Bhiwadi Helpful for 46 15 Verified Purchase · May, 2024 || 4.0 • Worth the money Review for: Dial Color Black • Strap Color Black Good looking Satya pal Bishnoi , Jalor District Helpful for 4 Verified Purchase · Jul, 2025"
itmca20b6fc3dae2,Elegant Stylish Series Square Quartz For /Boys Wrist An...,4.0,,₹267,"User reviews sorted by || 4.0 • Good choice Review for: Dial Color Black • Strap Color Silver Good Chanchal paul , Malda Helpful for 192 75 Verified Purchase · Oct, 2024 || 5.0 • Fabulous! Review for: Dial Color Black • Strap Color Silver Nice product Vikash Maurya , Varanasi Helpful for 29 5 Verified Purchase · Jan, 2025 || 5.0 • Fabulous! Review for: Dial Color Silver • Strap Color Silver. Super watch👌 Mohd Imran , Kollam Helpful for 33 10 Verified Purchase · Apr, 2025 || 5.0 • Simply awesome Review for: Dial Color Black • Strap Color Silver Worthy product (y) G Ramakrishna  Chary , Ibrahimpatnam Helpful for 16 4 Verified Purchase · Mar, 2025"
itm2c28697ea5be4,TIMEWEAR Green Roman Dial Day Date Functioning Stainles...,4.0,,₹298,"User reviews sorted by || 4.0 • Good choice Review for: Dial Color Blue • Strap Color Silver Good product , nice look Mnm Kumar , Tirunelveli Helpful for 528 81 Verified Purchase · Oct, 2021 || 4.0 • Nice product Review for: Dial Color White • Strap Color Silver Watch is so impressive and I am obsessed💗with that, but packing is need to be improve,Only 1 star ⭐ not for good packing. Bhavesh Wankhede , Nagpur Helpful for 61 10 Verified Purchase · Jun, 2023 || 5.0 • Mind-blowing purchase Review for: Dial Color Blue • Strap Color Silver Good Quality product still working in perfect condition.Looks premium.Nice for gifting purpose too. ARJUN B G , Kozhikode District Helpful for 87 11 Verified Purchase · Aug, 2022 || 3.0 • Does the job Review for: Dial Color White • Strap Color Silver Good quality Desent looking. Overall worth  watch is my opinion Yasar Arafath , Erode Helpful for 303 60 Verified Purchase · Dec, 2021"
